avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,kindle_price
4.12,331.0,"705,353","13,448",1998-09-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1998,9,1,$0.34
4.12,331.0,"705,428","13,449",1998-09-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1998,9,1,$0.34
3.74,384.0,"2,326",88,1997-09-16 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1997,9,0,$7.99
4.13,530.0,"79,073","2,098",2004-04-06 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2004,4,0,$8.99
4.13,530.0,"79,070","2,098",2004-04-06 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2004,4,0,$8.99
4.09,816.0,"14,128",355,2004-04-09 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2004,4,1,$9.99
3.85,460.0,"35,477","1,192",2004-03-02 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2004,3,0,$4.99
3.85,460.0,"35,472","1,192",2004-03-02 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2004,3,0,$4.99
4.07,912.0,"34,898","1,240",2004-03-02 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2004,3,0,$12.99
4.03,92.0,"346,331","4,965",2004-09-07 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2004,9,2,$0
4.03,92.0,"346,322","4,965",2004-09-07 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2004,9,2,$0
4.1,210.0,"39,166","1,046",2003-08-05 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,8,1,$0
4.1,210.0,"39,164","1,046",2003-08-05 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,8,1,$0
4.24,1536.0,708,58,1978-01-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1978,1,0,
3.9,427.0,"4,990",338,1996-11-05 00:00:00,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1996,11,0,$10.99
3.98,160.0,"41,903","1,819",1995-05-02 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1995,5,0,$9.99
3.98,160.0,"41,896","1,818",1995-05-02 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1995,5,0,$9.99
4.5,745.0,148,6,1990-08-11 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990,8,0,
4.09,96.0,"25,417",987,1988-05-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,1988,5,0,$0.99
4.09,96.0,"25,426",987,1988-05-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,1988,5,0,$0.99
3.98,502.0,"61,594","1,924",1982-11-10 00:00:00,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1982,11,0,$8.99
4.22,217.0,"176,290","3,962",1980-10-12 00:00:00,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1980,10,0,$7.99
4.22,218.0,"10,453",853,1979-11-09 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,1979,11,0,$13.99
4.19,227.0,"150,440","2,445",1982-12-29 00:00:00,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1982,12,0,$7.99
4.06,120.0,"8,410",361,1984-09-13 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1984,9,0,
4.08,152.0,"111,926","2,098",1984-10-12 00:00:00,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1984,10,0,$7.99
3.88,645.0,"52,103","1,323",1988-12-12 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1988,12,0,$8.99
4.63,96.0,141,17,1989-01-01 00:00:00,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1989,1,0,
3.84,465.0,399,62,1994-07-13 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1994,7,0,
4.06,347.0,"2,954",136,1999-02-16 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1999,2,0,$7.99
4.17,592.0,"6,256",435,1996-04-02 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1996,4,0,$13.99
3.81,480.0,"13,702",123,1988-10-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1988,10,0,$0.84
4.21,430.0,"7,556",190,1996-11-07 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1996,11,0,$0.99
4.01,289.0,"587,574","9,200",2005-08-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2005,8,1,$0
4.01,289.0,"587,643","9,200",2005-08-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2005,8,1,$0
3.8,76.0,"13,044",324,1998-04-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,1998,4,0,$10.05
3.92,796.0,"22,027",466,1999-02-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1999,2,0,$30.49
3.94,301.0,703,77,1986-06-30 00:00:00,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1986,6,0,$9.95
3.93,548.0,"3,284",142,1990-01-03 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1990,1,0,$14.99
3.85,191.0,263,25,1973-11-26 00:00:00,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1973,11,2,
3.96,201.0,"580,220","35,342",2009-04-02 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2009,4,12,$7.99
3.96,201.0,"580,272","35,343",2009-04-02 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2009,4,12,$7.99
3.89,264.0,"11,130",390,2009-06-11 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,6,0,$7.99
3.98,230.0,"17,770","1,456",2009-10-20 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2009,10,2,$5.99
3.85,256.0,"7,315",774,2009-09-17 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,9,1,$7.99
3.83,310.0,"261,582","16,042",2010-04-06 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2010,4,9,$9.99
3.83,310.0,"261,548","16,042",2010-04-06 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2010,4,9,$9.99
4.35,325.0,"14,138",726,2010-09-21 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,9,1,$7.99
3.27,371.0,886,125,2011-06-30 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,6,0,
4.05,264.0,"221,803","18,766",2011-04-05 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,4,4,$7.99
4.05,264.0,"221,785","18,765",2011-04-05 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,4,4,$7.99
3.94,425.0,"1,926",405,2011-02-17 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,2,1,$4.99
4.07,372.0,"293,271","26,545",2010-12-02 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,12,7,$9.99
4.07,372.0,"293,301","26,545",2010-12-02 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,12,7,$9.99
4.0,384.0,"126,063","13,385",2011-09-29 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,9,2,$9.99
4.04,256.0,"18,176","2,945",2010-10-28 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,10,3,$7.99
4.04,256.0,"18,179","2,945",2010-10-28 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,10,3,$7.99
3.42,348.0,"6,516","1,293",2011-06-14 00:00:00,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,6,0,$6.99
3.68,369.0,"541,170","30,527",2010-11-30 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,11,7,$9.99
3.68,369.0,"541,112","30,526",2010-11-30 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,11,7,$9.99
3.56,512.0,"119,577","10,391",2012-11-13 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,11,0,$9.99
3.56,512.0,"119,588","10,391",2012-11-13 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,11,0,$9.99
4.1,339.0,"79,661","10,598",2014-08-14 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2014,8,2,$7.99
3.9,312.0,"19,687","2,269",2014-05-15 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2014,5,1,$5.99
3.9,312.0,"19,685","2,269",2014-05-15 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2014,5,1,$5.99
4.26,318.0,"2,558,636","142,219",2013-01-23 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2013,1,25,$9.99
3.66,388.0,"13,555","2,949",2014-02-11 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,2,6,$5.99
4.19,431.0,"14,218","1,957",2014-01-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,1,1,$5.99
4.19,431.0,"14,221","1,957",2014-01-28 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,1,1,$5.99
3.94,368.0,"109,309","10,105",2014-07-01 00:00:00,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2014,7,1,$1.99
4.05,272.0,"9,411","1,982",2014-04-15 00:00:00,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,2014,4,2,$9.99
3.4,308.0,"7,070",973,2015-01-22 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,1,0,$11.99
4.36,180.0,"71,969",893,1988-10-31 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1988,10,1,$10.99
4.36,180.0,"71,966",893,1988-10-31 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1988,10,1,$10.99
4.37,101.0,"16,724",302,1988-10-31 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1988,10,0,$10.99
4.43,353.0,"41,408",660,2010-10-14 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2010,10,0,
4.22,32.0,"19,926",576,1995-01-01 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1995,1,0,$0.69
4.18,396.0,"126,825","4,454",1997-11-10 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1997,11,3,
4.18,396.0,"126,811","4,454",1997-11-09 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1997,11,3,
4.49,557.0,"38,942",278,2001-10-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2001,10,0,
4.49,557.0,"38,941",278,2001-10-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2001,10,0,
4.34,145.0,"218,158","3,105",2001-10-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2001,10,0,$10.99
4.34,145.0,"218,143","3,105",2001-10-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2001,10,0,$10.99
3.7,304.0,129,13,2003-10-13 00:00:00,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2003,10,0,
3.63,288.0,"2,693",138,2004-09-27 00:00:00,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2004,9,0,
3.65,176.0,"1,466",164,2005-05-05 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2005,5,0,$7.99
3.63,229.0,"355,672","21,016",2006-09-21 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2006,9,3,$9.99
3.63,229.0,"355,636","21,015",2006-09-21 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2006,9,3,$9.99
3.85,272.0,"2,986",265,2006-05-04 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2006,5,1,
3.92,182.0,"31,770","2,653",2007-08-16 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,8,1,$7.99
4.26,313.0,"2,558,248","142,211",2012-01-10 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,1,25,$9.99
4.26,313.0,"2,557,877","142,206",2012-01-10 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,1,25,$9.99
4.14,278.0,"22,797","1,068",2008-04-17 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,0,$8.99
3.8,272.0,"14,188","1,031",2008-05-01 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2008,5,2,$4.99
3.78,248.0,"3,983",639,2008-11-13 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2008,11,0,
3.78,400.0,721,41,1995-08-01 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1995,8,0,
4.02,348.0,"209,724","3,439",2000-05-22 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2000,5,0,$8.99
4.02,348.0,"209,698","3,439",2000-05-22 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2000,5,0,$8.99
3.86,314.0,"40,570","1,288",2006-08-03 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2006,8,0,$14.99
3.73,368.0,"2,223",244,2007-04-05 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2007,4,0,$9.99
4.24,1014.0,"149,174","9,567",2007-10-04 00:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,10,0,$10.99
4.24,1014.0,"149,162","9,565",2007-10-04 00:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,10,0,$10.99
4.04,404.0,"52,048","3,198",2007-04-17 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2007,4,0,$9.99
4.19,293.0,"35,200","1,662",2008-02-14 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,2,1,$12.99
3.72,384.0,"1,721",211,2008-02-05 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,2,0,
3.94,416.0,"34,141","2,281",2008-04-15 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2008,4,2,$9.99
3.95,374.0,"21,295","1,593",2009-03-31 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2009,3,1,$9.99
4.17,432.0,"30,981","2,705",2009-01-08 00:00:00,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,1,0,$9.99
4.17,432.0,"30,976","2,705",2009-01-08 00:00:00,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,1,0,$9.99
3.88,339.0,"113,497","11,157",2009-08-06 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2009,8,1,$9.99
4.27,406.0,"20,516","1,290",2010-01-07 00:00:00,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,1,1,$9.99
3.98,388.0,"39,838","2,995",2010-03-23 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010,3,2,$9.99
4.26,985.0,"195,403","12,036",2010-09-28 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010,9,1,$9.99
4.26,985.0,"195,376","12,035",2010-09-28 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010,9,1,$9.99
3.99,394.0,"5,379",297,2011-01-04 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2011,1,0,$9.99
3.77,400.0,"1,767",218,2010-08-17 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,8,0,$7.99
4.1,449.0,"17,686",958,2010-12-28 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010,12,0,$9.99
3.95,323.0,"123,895","16,440",2011-04-14 00:00:00,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,4,1,$14.99
3.95,323.0,"123,879","16,439",2011-04-14 00:00:00,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,4,1,$14.99
3.49,372.0,769,125,2011-03-28 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,3,0,$3.99
4.03,417.0,"9,098",430,2011-02-17 00:00:00,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2011,2,0,$2.99
3.92,322.0,"13,133",826,2011-08-09 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2011,8,0,$7.99
3.88,387.0,"33,264","2,107",2012-03-20 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2012,3,0,$9.99
3.89,352.0,"1,154",192,2011-09-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,9,0,$12.99
3.98,395.0,"47,699","4,082",2011-08-23 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8,4,$11.99
3.78,610.0,"10,237","1,451",2012-01-10 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,1,0,$7.99
4.17,400.0,"24,509","1,665",2012-02-07 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2012,2,0,$1.99
3.85,406.0,"21,373","1,760",2012-08-21 00:00:00,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,8,0,$11.99
4.3,960.0,"91,038","6,939",2012-09-18 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2012,9,1,$9.99
4.3,960.0,"91,031","6,939",2012-09-18 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2012,9,1,$9.99
4.05,423.0,"23,132","2,215",2013-02-05 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2013,2,2,$9.99
4.04,1098.0,"54,892","5,213",2014-09-16 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2014,9,1,$9.99
3.8,351.0,"51,519","4,868",2013-03-19 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2013,3,1,$9.99
3.96,399.0,"34,047","3,295",2014-03-18 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,3,1,$9.99
3.42,368.0,"18,938","2,911",2013-01-15 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2013,1,0,$11.99
4.42,1394.0,"1,582",133,2011-05-27 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,5,0,
3.81,242.0,"13,950",420,2001-11-10 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2001,11,0,$0.00
3.63,195.0,"140,091","5,804",2006-11-10 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2006,11,0,$0.69
3.63,195.0,"140,078","5,804",2006-11-09 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2006,11,0,$0.69
3.89,136.0,"15,755",337,2000-12-22 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2000,12,0,$0.99
4.02,229.0,"7,941",131,2000-11-29 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,2000,11,0,$0
3.69,296.0,"10,336",446,2013-11-05 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2013,11,0,$6.99
4.17,303.0,"75,765","5,682",2014-09-02 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2014,9,1,$0.00
3.26,242.0,"1,126",195,2014-11-18 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,11,0,$9.99
4.03,384.0,"5,934",619,2015-05-19 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,5,0,$7.99
3.78,408.0,"17,278","3,063",2015-09-01 00:00:00,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015,9,1,$9.99
3.51,240.0,"1,592",262,2015-08-25 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,8,0,$9.99
3.77,320.0,345,54,2017-04-25 00:00:00,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,4,0,$14.99
4.22,404.0,"1,947",623,2017-06-27 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,6,0,$9.99
