Unnamed: 0,avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Unnamed: 9,year,date_key,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,Unnamed: 67
3794,3.69,410.0,"12,652","1,287",5/1/2002 0:00,05-01,2002,2017-05-01,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2002,5,1,
3805,3.75,597.0,"40,459","2,482",4/1/2002 0:00,04-01,2002,2017-04-01,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,4,0,
3807,4.16,431.0,"24,383","1,522",7/9/2002 0:00,07-09,2002,2017-07-09,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2002,7,0,
3808,4.2,374.0,"56,044","1,393",7/30/2002 0:00,07-30,2002,2017-07-30,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2002,7,0,
3813,3.69,208.0,"21,698","1,006",5/31/2002 0:00,05-31,2002,2017-05-31,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2002,5,0,
3836,4.33,351.0,"13,382",628,12/23/2002 0:00,12-23,2002,2017-12-23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2002,12,0,
3867,4.08,868.0,"9,204",544,11/12/2002 0:00,11-12,2002,2017-11-12,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2002,11,0,
3882,3.96,370.0,821,102,4/5/2002 0:00,04-05,2002,2017-04-05,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2002,4,0,
3993,4.2,295.0,"8,016",457,12/16/2002 0:00,12-16,2002,2017-12-16,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2002,12,1,
4029,4.55,400.0,"1,633",116,9/24/2002 0:00,09-24,2002,2017-09-24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,9,0,
4106,3.91,784.0,"1,388",87,4/30/2002 0:00,04-30,2002,2017-04-30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2002,4,0,
4114,4.21,574.0,"3,028",251,9/10/2002 0:00,09-10,2002,2017-09-10,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,2002,9,0,
4176,4.15,192.0,"14,586",387,4/1/2002 0:00,04-01,2002,2017-04-01,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,4,0,
4181,4.13,192.0,"18,838",336,9/19/2002 0:00,09-19,2002,2017-09-19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2002,9,0,
4183,4.07,352.0,"3,186",185,5/15/2002 0:00,05-15,2002,2017-05-15,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,2002,5,0,
4214,2.32,591.0,"2,406",341,11/28/2002 0:00,11-28,2002,2017-11-28,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2002,11,1,
4291,3.73,352.0,"6,468",296,12/6/2002 0:00,12-06,2002,2017-12-06,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,12,1,
4368,4.51,160.0,"13,445",822,11/1/2002 0:00,11-01,2002,2017-11-01,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,11,0,
4385,3.84,128.0,"1,896",77,8/12/2002 0:00,08-12,2002,2017-08-12,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2002,8,0,
4417,4.06,260.0,"18,755","1,179",4/2/2002 0:00,04-02,2002,2017-04-02,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2002,4,2,
4420,3.86,176.0,"4,278",212,5/31/2002 0:00,05-31,2002,2017-05-31,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2002,5,0,
4526,3.96,109.0,"7,435",468,7/1/2002 0:00,07-01,2002,2017-07-01,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,2002,7,0,
4555,4.31,406.0,"26,365",548,10/29/2002 0:00,10-29,2002,2017-10-29,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2002,10,0,
4591,4.23,624.0,"167,256","2,578",9/14/2002 0:00,09-14,2002,2017-09-14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,9,0,
4614,3.96,208.0,"41,430","1,277",5/31/2002 0:00,05-31,2002,2017-05-31,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2002,5,0,
4616,3.96,259.0,"51,415","1,202",11/1/2002 0:00,11-01,2002,2017-11-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2002,11,0,
4626,3.89,288.0,"29,241","1,500",10/1/2002 0:00,10-01,2002,2017-10-01,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2002,10,0,
4652,4.35,32.0,"3,674",455,4/1/2002 0:00,04-01,2002,2017-04-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2002,4,0,
4664,3.99,608.0,"12,679",478,12/31/2002 0:00,12-31,2002,2017-12-31,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,12,1,
4691,4.18,240.0,"15,853","1,228",9/19/2002 0:00,09-19,2002,2017-09-19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,9,0,
4847,3.63,336.0,"4,155",413,12/10/2002 0:00,12-10,2002,2017-12-10,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2002,12,0,
11,3.49,256.0,"11,167",440,9/1/2003 0:00,09-01,2003,2017-09-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2003,9,0,
20,4.02,288.0,"12,207","1,128",8/25/2003 0:00,08-25,2003,2017-08-25,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,8,1,
53,3.7,161.0,"4,341",687,3/1/2003 0:00,03-01,2003,2017-03-01,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2003,3,4,
98,4.15,455.0,"5,658",315,10/10/2003 0:00,10-10,2003,2017-10-10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,10,3,
191,3.89,222.0,"20,592","1,311",6/1/2003 0:00,06-01,2003,2017-06-01,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,6,0,
203,3.58,356.0,"99,267","6,687",12/30/2003 0:00,12-30,2003,2017-12-30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2003,12,1,
213,3.8,320.0,"4,884",418,7/1/2003 0:00,07-01,2003,2017-07-01,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2003,7,0,
290,3.67,337.0,"3,468",354,6/1/2003 0:00,06-01,2003,2017-06-01,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,6,0,
340,4.08,393.0,"22,693","1,213",9/30/2003 0:00,09-30,2003,2017-09-30,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2003,9,1,
353,3.77,240.0,"6,259",546,8/12/2003 0:00,08-12,2003,2017-08-12,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2003,8,2,
357,3.9,263.0,"2,994",224,11/11/2003 0:00,11-11,2003,2017-11-11,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2003,11,1,
358,5.0,304.0,9,7,,01-00,1900,2017-01-00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2003,11,0,
401,4.24,617.0,"42,010","4,068",2/26/2003 0:00,02-26,2003,2017-02-26,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2003,2,0,
467,4.16,304.0,"9,621",676,10/13/2003 0:00,10-13,2003,2017-10-13,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2003,10,2,
494,3.77,304.0,"5,479",676,5/1/2003 0:00,05-01,2003,2017-05-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,5,1,
508,4.12,64.0,"124,584","2,151",10/6/2003 0:00,10-06,2003,2017-10-06,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,10,0,
510,4.12,328.0,"12,551",584,8/10/2003 0:00,08-10,2003,2017-08-10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2003,8,1,
584,4.12,494.0,"36,786","1,351",5/1/2003 0:00,05-01,2003,2017-05-01,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2003,5,1,
608,3.84,224.0,"4,161",501,9/1/2003 0:00,09-01,2003,2017-09-01,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,9,3,
625,3.8,416.0,"34,489","1,674",3/1/2003 0:00,03-01,2003,2017-03-01,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,3,0,
668,4.1,400.0,"4,743",286,10/14/2003 0:00,10-14,2003,2017-10-14,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2003,10,5,
669,3.93,304.0,"2,899",302,2/24/2003 0:00,02-24,2003,2017-02-24,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,2,2,
724,3.81,320.0,"3,878",447,10/1/2003 0:00,10-01,2003,2017-10-01,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2003,10,3,
757,3.9,368.0,"4,207",258,7/1/2003 0:00,07-01,2003,2017-07-01,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2003,7,2,
801,3.87,316.0,"54,523","3,282",11/25/2003 0:00,11-25,2003,2017-11-25,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,2003,11,1,
816,3.9,196.0,"478,779","16,931",9/23/2003 0:00,09-23,2003,2017-09-23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2003,9,1,
827,3.91,374.0,"96,002","8,675",2/25/2003 0:00,02-25,2003,2017-02-25,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2003,2,5,
833,3.2,192.0,"9,123","1,276",10/1/2003 0:00,10-01,2003,2017-10-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2003,10,5,
835,4.19,369.0,"31,242","2,358",3/11/2003 0:00,03-11,2003,2017-03-11,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2003,3,0,
838,3.83,150.0,"5,302",610,5/1/2003 0:00,05-01,2003,2017-05-01,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,5,0,
840,3.99,474.0,"508,735","12,005",5/6/2003 0:00,05-06,2003,2017-05-06,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2003,5,0,
861,3.81,284.0,"16,447",869,11/8/2003 0:00,11-08,2003,2017-11-08,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,11,0,
925,3.74,156.0,"27,819","2,108",4/8/2003 0:00,04-08,2003,2017-04-08,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2003,4,4,
945,4.11,251.0,"12,554",810,5/19/2003 0:00,05-19,2003,2017-05-19,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2003,5,2,
1013,3.62,232.0,"14,853","1,365",9/15/2003 0:00,09-15,2003,2017-09-15,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2003,9,1,
1051,4.22,1276.0,"610,893","16,260",5/27/2003 0:00,05-27,2003,2017-05-27,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,2003,5,0,
1161,4.13,240.0,"144,332","2,779",5/1/2003 0:00,05-01,2003,2017-05-01,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,5,7,
1171,3.94,212.0,"82,990","6,317",5/13/2003 0:00,05-13,2003,2017-05-13,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2003,5,7,
1173,4.15,125.0,"146,660","5,581",6/2/2003 0:00,06-02,2003,2017-06-02,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,6,3,
1178,3.8,512.0,"4,569",435,7/1/2003 0:00,07-01,2003,2017-07-01,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2003,7,2,
1195,4.12,334.0,"5,971",270,10/10/2003 0:00,10-10,2003,2017-10-10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,10,0,
1202,4.13,836.0,"191,333","5,580",4/14/2003 0:00,04-14,2003,2017-04-14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,4,1,
1206,3.93,195.0,"9,874",722,4/10/2003 0:00,04-10,2003,2017-04-10,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,4,1,
1230,4.34,398.0,"1,877,028","15,738",9/5/2003 0:00,09-05,2003,2017-09-05,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2003,9,1,
1238,3.74,176.0,"38,615","1,817",5/1/2003 0:00,05-01,2003,2017-05-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,2003,5,3,
1260,3.94,245.0,"197,997","3,502",3/1/2003 0:00,03-01,2003,2017-03-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,3,0,
1270,3.79,403.0,"183,695","9,023",12/9/2003 0:00,12-09,2003,2017-12-09,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2003,12,2,
1272,4.25,398.0,"662,068","15,957",7/15/2003 0:00,07-15,2003,2017-07-15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,7,0,
1288,4.23,320.0,"544,457","14,547",5/6/2003 0:00,05-06,2003,2017-05-06,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2003,5,0,
1299,3.82,316.0,"405,340","8,538",3/31/2003 0:00,03-31,2003,2017-03-31,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,3,4,
1357,3.98,324.0,"78,368","2,216",2/10/2003 0:00,02-10,2003,2017-02-10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2003,2,0,
1389,4.18,300.0,"311,101","16,199",9/2/2003 0:00,09-02,2003,2017-09-02,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,9,2,
1461,4.06,409.0,"785,611","11,817",4/29/2003 0:00,04-29,2003,2017-04-29,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2003,4,0,
1487,3.81,196.0,"7,359",547,5/7/2003 0:00,05-07,2003,2017-05-07,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,5,2,
1494,3.86,112.0,"60,539","2,655",5/1/2003 0:00,05-01,2003,2017-05-01,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,5,1,
1495,3.94,304.0,"12,174","1,062",3/18/2003 0:00,03-18,2003,2017-03-18,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,3,1,
1502,3.87,192.0,"29,015","2,101",2/11/2003 0:00,02-11,2003,2017-02-11,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2003,2,5,
1511,4.04,272.0,"10,013",539,10/16/2003 0:00,10-16,2003,2017-10-16,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2003,10,0,
1519,4.11,352.0,"9,322",432,4/8/2003 0:00,04-08,2003,2017-04-08,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,4,1,
1528,3.79,144.0,"267,634","8,310",9/2/2003 0:00,09-02,2003,2017-09-02,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2003,9,1,
1534,3.73,398.0,"59,149","1,864",7/22/2003 0:00,07-22,2003,2017-07-22,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,7,3,
1539,3.62,368.0,"562,873","11,319",11/4/2003 0:00,11-04,2003,2017-11-04,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2003,11,0,
1550,4.06,233.0,"28,543","1,051",9/10/2003 0:00,09-10,2003,2017-09-10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,9,0,
1551,3.37,238.0,"565,068","11,669",2/27/2003 0:00,02-27,2003,2017-02-27,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2003,2,0,
1557,3.91,145.0,"63,280","1,810",5/1/2003 0:00,05-01,2003,2017-05-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,5,16,
1564,3.54,96.0,"19,638","1,148",4/15/2003 0:00,04-15,2003,2017-04-15,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2003,4,5,
1577,3.97,256.0,"9,786",662,2/17/2003 0:00,02-17,2003,2017-02-17,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,2,0,
1584,3.8,323.0,"22,589",988,7/1/2003 0:00,07-01,2003,2017-07-01,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,7,0,
1670,4.16,256.0,"19,844",206,4/1/2003 0:00,04-01,2003,2017-04-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,4,1,
1676,3.85,272.0,"33,454","1,172",8/14/2003 0:00,08-14,2003,2017-08-14,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2003,8,2,
1685,3.98,231.0,"383,747","14,114",6/24/2003 0:00,06-24,2003,2017-06-24,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2003,6,0,
1751,4.02,272.0,"1,506",109,4/1/2003 0:00,04-01,2003,2017-04-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,4,0,
1833,4.25,438.0,"36,795","1,490",7/1/2003 0:00,07-01,2003,2017-07-01,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2003,7,0,
1928,4.21,208.0,"1,157",74,8/1/2003 0:00,08-01,2003,2017-08-01,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2003,8,0,
2024,3.9,304.0,935,79,4/1/2003 0:00,04-01,2003,2017-04-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,4,0,
2155,4.26,192.0,"47,235",379,4/2/2003 0:00,04-02,2003,2017-04-02,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,4,0,
2250,3.9,276.0,"146,000","7,118",4/1/2003 0:00,04-01,2003,2017-04-01,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2003,4,5,
2261,4.16,624.0,"116,882","2,780",1/28/2003 0:00,01-28,2003,2017-01-28,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2003,1,1,
2271,3.87,256.0,"1,127",125,8/1/2003 0:00,08-01,2003,2017-08-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,8,2,
2342,3.65,244.0,"27,081","1,686",9/2/2003 0:00,09-02,2003,2017-09-02,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2003,9,3,
2349,3.93,196.0,"6,725",334,4/1/2003 0:00,04-01,2003,2017-04-01,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,4,0,
2351,3.99,462.0,"96,726","4,169",9/30/2003 0:00,09-30,2003,2017-09-30,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,9,2,
2371,4.1,176.0,"200,841","7,693",10/1/2003 0:00,10-01,2003,2017-10-01,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,10,0,
2407,4.02,336.0,"949,505","26,852",1/28/2003 0:00,01-28,2003,2017-01-28,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2003,1,3,
2421,3.56,204.0,"164,233","5,683",9/30/2003 0:00,09-30,2003,2017-09-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2003,9,3,
2435,3.81,278.0,"70,958","2,824",9/2/2003 0:00,09-02,2003,2017-09-02,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2003,9,7,
2437,3.88,122.0,"2,030,995","36,693",5/6/2003 0:00,05-06,2003,2017-05-06,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2003,5,2,
2450,3.83,261.0,"13,441","1,469",2/10/2003 0:00,02-10,2003,2017-02-10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,2,4,
2506,3.63,293.0,"2,929",128,12/23/2003 0:00,12-23,2003,2017-12-23,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,12,0,
2544,4.02,192.0,"78,039","1,467",4/1/2003 0:00,04-01,2003,2017-04-01,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,4,2,
2560,3.9,293.0,"7,668",304,11/1/2003 0:00,11-01,2003,2017-11-01,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,11,0,
2590,4.24,376.0,"75,644","1,603",6/26/2003 0:00,06-26,2003,2017-06-26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,6,0,
2603,3.73,215.0,"11,450",434,5/26/2003 0:00,05-26,2003,2017-05-26,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,5,0,
2656,4.05,306.0,"100,232","1,501",4/10/2003 0:00,04-10,2003,2017-04-10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2003,4,0,
2663,3.86,270.0,"87,897","3,604",9/16/2003 0:00,09-16,2003,2017-09-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2003,9,0,
2680,3.55,143.0,"257,697","5,543",3/25/2003 0:00,03-25,2003,2017-03-25,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2003,3,1,
2684,3.93,336.0,"2,701",139,8/1/2003 0:00,08-01,2003,2017-08-01,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,8,0,
2690,3.72,335.0,"110,906","4,815",4/1/2003 0:00,04-01,2003,2017-04-01,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2003,4,0,
2702,3.78,140.0,"185,755","5,576",6/1/2003 0:00,06-01,2003,2017-06-01,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,2003,6,1,
2706,3.88,226.0,"2,452",151,2/18/2003 0:00,02-18,2003,2017-02-18,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,2,0,
2716,3.52,96.0,"1,563",182,8/1/2003 0:00,08-01,2003,2017-08-01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2003,8,0,
